maintenance_id,train_id,maintenance_type,start_date,end_date,duration_days,cost,technician_employee_id,status,workshop_station_id,notes
MNT00891,TR0066,Wheel Replacement,2024-01-21,2024-02-13,23,34632.88,EMP0387,Completed,ST010,Parts replaced
MNT00892,TR0064,Engine Overhaul,2024-01-17,2024-01-21,4,466037.8,EMP0282,Scheduled,ST064,Awaiting spare parts
MNT00893,TR0096,Signaling Equipment,2023-11-04,2023-12-03,29,41660.34,EMP0478,Completed,ST010,All systems OK
MNT00894,TR0058,Wheel Replacement,2024-08-17,2024-08-31,14,218598.05,EMP0463,Completed,ST021,Critical issue found
MNT00895,TR0108,Signaling Equipment,2024-05-24,2024-06-07,14,47489.27,EMP0450,Completed,ST060,Critical issue found
MNT00896,TR0015,Pantry Car Cleaning,2024-12-20,2025-01-10,21,60439.74,EMP0217,Completed,ST037,Critical issue found
MNT00897,TR0167,Interior Refurbishment,2023-03-31,2023-04-26,26,464025.74,EMP0060,In Progress,ST037,All systems OK
MNT00898,TR0195,Signaling Equipment,2024-08-17,2024-08-28,11,114568.33,EMP0050,Completed,ST073,Awaiting spare parts
MNT00899,TR0168,Electrical Check,2023-11-06,2023-11-13,7,234651.36,EMP0268,Completed,ST072,Routine check completed
MNT00900,TR0125,Brake Inspection,2024-07-04,2024-07-14,10,174829.6,EMP0090,Completed,ST003,Awaiting spare parts
MNT00901,TR0094,Scheduled Service,2024-10-30,2024-11-26,27,230451.35,EMP0285,Deferred,ST075,Awaiting spare parts
MNT00902,TR0061,Engine Overhaul,2023-07-24,2023-08-01,8,162174.16,EMP0372,Completed,ST044,Awaiting spare parts
MNT00903,TR0001,Safety Audit,2024-08-07,2024-08-20,13,423749.26,EMP0351,Completed,ST060,Parts replaced
MNT00904,TR0121,Brake Inspection,2023-08-10,2023-09-02,23,381710.65,EMP0393,Completed,ST068,Parts replaced
MNT00905,TR0068,Wheel Replacement,2024-01-15,2024-02-03,19,47786.68,EMP0405,In Progress,ST062,Parts replaced
MNT00906,TR0186,Signaling Equipment,2024-04-02,2024-04-29,27,229777.83,EMP0302,Completed,ST030,All systems OK
MNT00907,TR0129,Pantry Car Cleaning,2023-05-30,2023-05-31,1,316335.17,EMP0165,Completed,ST051,Critical issue found
MNT00908,TR0153,Electrical Check,2024-06-28,2024-07-16,18,201394.68,EMP0370,Completed,ST040,Critical issue found
MNT00909,TR0174,Brake Inspection,2024-10-30,2024-11-27,28,194941.59,EMP0419,Completed,ST074,Routine check completed
MNT00910,TR0049,Safety Audit,2023-03-19,2023-03-22,3,28782.19,EMP0096,Scheduled,ST010,All systems OK
MNT00911,TR0099,Wheel Replacement,2024-06-12,2024-07-06,24,209620.43,EMP0194,Cancelled,ST006,All systems OK
MNT00912,TR0052,Wheel Replacement,2024-10-21,2024-10-29,8,247276.63,EMP0022,In Progress,ST065,Critical issue found
MNT00913,TR0018,Wheel Replacement,2023-11-28,2023-12-07,9,441689.16,EMP0181,Completed,ST022,Awaiting spare parts
MNT00914,TR0167,Interior Refurbishment,2024-10-10,2024-11-05,26,13124.06,EMP0206,In Progress,ST046,Parts replaced
MNT00915,TR0143,Signaling Equipment,2024-03-08,2024-03-29,21,484544.87,EMP0197,Scheduled,ST038,Awaiting spare parts
MNT00916,TR0106,Electrical Check,2024-02-29,2024-03-05,5,59232.36,EMP0296,In Progress,ST070,Routine check completed
MNT00917,TR0171,Wheel Replacement,2024-01-24,2024-02-03,10,331161.78,EMP0150,Completed,ST045,Awaiting spare parts
MNT00918,TR0045,Safety Audit,2023-03-09,2023-03-30,21,278200.85,EMP0191,Completed,ST015,Critical issue found
MNT00919,TR0112,Safety Audit,2024-09-27,2024-09-29,2,29427.06,EMP0297,Completed,ST032,Parts replaced
MNT00920,TR0040,Pantry Car Cleaning,2024-12-11,2025-01-05,25,165655.04,EMP0118,Deferred,ST052,Parts replaced
MNT00921,TR0163,Interior Refurbishment,2023-10-20,2023-10-26,6,43605.83,EMP0025,Deferred,ST055,Critical issue found
MNT00922,TR0148,Scheduled Service,2023-02-02,2023-02-10,8,495163.09,EMP0326,Cancelled,ST010,Parts replaced
MNT00923,TR0056,Engine Overhaul,2023-08-09,2023-08-23,14,240160.45,EMP0339,In Progress,ST071,Routine check completed
MNT00924,TR0135,Pantry Car Cleaning,2024-10-27,2024-11-21,25,183470.41,EMP0390,Completed,ST040,Routine check completed
MNT00925,TR0135,AC Servicing,2023-05-13,2023-05-29,16,287172.49,EMP0471,Completed,ST007,Critical issue found
MNT00926,TR0167,AC Servicing,2024-11-16,2024-12-07,21,351708.53,EMP0150,In Progress,ST032,Awaiting spare parts
MNT00927,TR0054,Scheduled Service,2024-11-21,2024-12-11,20,232782.87,EMP0100,In Progress,ST026,Parts replaced
MNT00928,TR0137,Interior Refurbishment,2023-02-14,2023-02-22,8,326240.94,EMP0054,Cancelled,ST042,Awaiting spare parts
MNT00929,TR0116,Signaling Equipment,2023-02-23,2023-03-12,17,490567.93,EMP0458,Completed,ST028,Parts replaced
MNT00930,TR0173,Interior Refurbishment,2023-03-25,2023-04-02,8,257162.97,EMP0452,In Progress,ST063,Parts replaced
MNT00931,TR0105,Interior Refurbishment,2024-06-09,2024-07-09,30,446366.3,EMP0353,Deferred,ST065,Awaiting spare parts
MNT00932,TR0006,Safety Audit,2024-08-13,2024-08-26,13,238757.6,EMP0314,Completed,ST054,Awaiting spare parts
MNT00933,TR0039,Interior Refurbishment,2023-11-29,2023-12-08,9,282035.71,EMP0395,Completed,ST034,All systems OK
MNT00934,TR0182,Brake Inspection,2024-06-23,2024-06-27,4,33232.2,EMP0247,Completed,ST069,Awaiting spare parts
MNT00935,TR0062,Brake Inspection,2024-01-25,2024-02-02,8,491765.14,EMP0120,Completed,ST033,All systems OK
MNT00936,TR0001,Electrical Check,2024-12-21,2025-01-17,27,26008.68,EMP0425,Completed,ST053,Routine check completed
MNT00937,TR0197,Wheel Replacement,2024-05-15,2024-06-09,25,160246.8,EMP0108,Completed,ST069,All systems OK
MNT00938,TR0101,Scheduled Service,2023-05-16,2023-06-04,19,271184.04,EMP0236,Completed,ST062,Awaiting spare parts
MNT00939,TR0044,Electrical Check,2024-09-17,2024-10-14,27,130307.91,EMP0369,Completed,ST070,Critical issue found
MNT00940,TR0143,Electrical Check,2023-08-24,2023-09-07,14,364973.4,EMP0120,Completed,ST072,Critical issue found
MNT00941,TR0158,Scheduled Service,2024-09-29,2024-10-18,19,111952.15,EMP0150,Cancelled,ST067,Parts replaced
MNT00942,TR0109,Pantry Car Cleaning,2023-05-09,2023-05-10,1,305565.21,EMP0198,Completed,ST007,All systems OK
MNT00943,TR0147,Wheel Replacement,2024-04-09,2024-04-17,8,406469.65,EMP0007,Completed,ST053,Awaiting spare parts
MNT00944,TR0055,Engine Overhaul,2023-06-14,2023-06-22,8,276038.88,EMP0150,Completed,ST014,All systems OK
MNT00945,TR0002,Electrical Check,2023-03-27,2023-04-15,19,179305.33,EMP0205,Completed,ST013,All systems OK
MNT00946,TR0094,Interior Refurbishment,2023-08-04,2023-08-06,2,496046.2,EMP0442,Completed,ST056,Awaiting spare parts
MNT00947,TR0159,Wheel Replacement,2024-02-09,2024-02-19,10,86854.31,EMP0143,Completed,ST003,Critical issue found
MNT00948,TR0157,Brake Inspection,2023-04-13,2023-05-02,19,285995.76,EMP0073,Completed,ST033,All systems OK
MNT00949,TR0054,Scheduled Service,2024-08-26,2024-09-12,17,497862,EMP0066,Completed,ST016,Awaiting spare parts
MNT00950,TR0180,Pantry Car Cleaning,2023-07-03,2023-07-31,28,147143.82,EMP0373,Cancelled,ST014,Awaiting spare parts
MNT00951,TR0003,Safety Audit,2023-06-05,2023-06-13,8,366643.98,EMP0137,Scheduled,ST017,Routine check completed
MNT00952,TR0126,Signaling Equipment,2023-01-24,2023-02-22,29,21229.59,EMP0363,Completed,ST050,Parts replaced
MNT00953,TR0048,Scheduled Service,2023-09-26,2023-10-13,17,35316.8,EMP0263,Completed,ST073,Parts replaced
MNT00954,TR0151,Pantry Car Cleaning,2024-07-11,2024-07-16,5,309405.96,EMP0453,Completed,ST033,Critical issue found
MNT00955,TR0112,Safety Audit,2024-11-30,2024-12-18,18,446786.64,EMP0235,In Progress,ST037,Critical issue found
MNT00956,TR0198,Wheel Replacement,2024-05-08,2024-05-09,1,284550.64,EMP0202,In Progress,ST007,Critical issue found
MNT00957,TR0106,Electrical Check,2023-03-31,2023-04-07,7,252738.12,EMP0029,Completed,ST068,Critical issue found
MNT00958,TR0056,Interior Refurbishment,2023-08-26,2023-09-23,28,409435.09,EMP0290,In Progress,ST041,All systems OK
MNT00959,TR0090,Electrical Check,2024-03-30,2024-04-11,12,464353.75,EMP0380,Scheduled,ST020,Parts replaced
MNT00960,TR0130,AC Servicing,2024-06-26,2024-07-12,16,481211.09,EMP0319,Scheduled,ST067,Routine check completed
MNT00961,TR0051,Engine Overhaul,2024-10-22,2024-11-04,13,473544.35,EMP0452,Completed,ST006,Critical issue found
MNT00962,TR0104,Signaling Equipment,2023-03-13,2023-03-30,17,201632.23,EMP0225,Completed,ST004,Awaiting spare parts
MNT00963,TR0183,Scheduled Service,2023-12-06,2023-12-17,11,158755.13,EMP0228,Completed,ST027,All systems OK
MNT00964,TR0131,Pantry Car Cleaning,2024-09-24,2024-09-26,2,213771.52,EMP0006,Completed,ST021,Routine check completed
MNT00965,TR0067,Safety Audit,2024-10-27,2024-10-29,2,384583.85,EMP0084,Cancelled,ST035,Routine check completed
MNT00966,TR0167,Safety Audit,2024-01-07,2024-01-09,2,342382.64,EMP0437,Completed,ST045,Critical issue found
MNT00967,TR0043,Interior Refurbishment,2024-11-24,2024-12-08,14,86292.18,EMP0194,Completed,ST051,Critical issue found
MNT00968,TR0012,Safety Audit,2023-05-22,2023-06-02,11,354420.92,EMP0435,In Progress,ST019,All systems OK
MNT00969,TR0114,AC Servicing,2024-09-23,2024-10-03,10,56369.95,EMP0228,Completed,ST029,Parts replaced
MNT00970,TR0063,Wheel Replacement,2023-05-25,2023-06-17,23,396717.94,EMP0074,Completed,ST061,Awaiting spare parts
MNT00971,TR0103,Engine Overhaul,2023-02-14,2023-03-08,22,406637.99,EMP0320,Completed,ST066,Parts replaced
MNT00972,TR0122,Electrical Check,2023-07-12,2023-07-24,12,471925.03,EMP0194,Scheduled,ST009,Critical issue found
MNT00973,TR0143,Wheel Replacement,2024-10-14,2024-11-05,22,65026.22,EMP0069,In Progress,ST008,Awaiting spare parts
MNT00974,TR0082,Signaling Equipment,2024-02-19,2024-03-18,28,294087.5,EMP0253,Completed,ST023,Critical issue found
MNT00975,TR0090,Electrical Check,2023-03-18,2023-03-27,9,432489.03,EMP0096,In Progress,ST039,Awaiting spare parts
MNT00976,TR0141,Signaling Equipment,2023-12-29,2024-01-08,10,391115.39,EMP0358,Cancelled,ST025,Awaiting spare parts
MNT00977,TR0137,Signaling Equipment,2024-01-03,2024-01-26,23,374150.65,EMP0378,Completed,ST058,Parts replaced
MNT00978,TR0007,AC Servicing,2024-05-07,2024-05-24,17,385233.95,EMP0420,Completed,ST057,Awaiting spare parts
MNT00979,TR0093,Pantry Car Cleaning,2024-10-09,2024-11-03,25,437814.74,EMP0270,Scheduled,ST053,Routine check completed
MNT00980,TR0094,Brake Inspection,2023-03-29,2023-04-27,29,116468.76,EMP0308,Completed,ST069,Parts replaced
MNT00981,TR0059,Brake Inspection,2023-06-18,2023-07-14,26,327357.77,EMP0458,In Progress,ST065,Parts replaced
MNT00982,TR0037,Signaling Equipment,2023-04-07,2023-04-19,12,138070.31,EMP0439,Completed,ST058,Parts replaced
MNT00983,TR0003,Engine Overhaul,2023-11-08,2023-11-10,2,481566.95,EMP0370,Completed,ST070,Routine check completed
MNT00984,TR0132,Electrical Check,2023-12-16,2024-01-11,26,219177.11,EMP0136,Completed,ST041,Critical issue found
MNT00985,TR0044,Brake Inspection,2023-04-15,2023-04-20,5,439261.29,EMP0087,Completed,ST041,Critical issue found
MNT00986,TR0200,Interior Refurbishment,2023-02-10,2023-02-26,16,339545.15,EMP0390,Scheduled,ST017,Routine check completed
MNT00987,TR0056,Safety Audit,2024-05-10,2024-05-27,17,242638.3,EMP0033,Completed,ST061,Critical issue found
MNT00988,TR0114,Scheduled Service,2024-11-04,2024-11-08,4,463630.58,EMP0256,Completed,ST043,Awaiting spare parts
MNT00989,TR0106,AC Servicing,2024-04-20,2024-04-28,8,250796.86,EMP0203,Scheduled,ST053,All systems OK
MNT00990,TR0043,Signaling Equipment,2024-08-02,2024-08-18,16,220463.57,EMP0422,Completed,ST029,Parts replaced
MNT00991,TR0063,Signaling Equipment,2024-07-22,2024-08-12,21,266538.59,EMP0468,Completed,ST026,Routine check completed
MNT00992,TR0110,Brake Inspection,2024-02-02,2024-02-03,1,248457.19,EMP0197,Scheduled,ST037,Awaiting spare parts
MNT00993,TR0071,Safety Audit,2024-03-26,2024-04-22,27,239116.34,EMP0059,Completed,ST073,Parts replaced
MNT00994,TR0110,Signaling Equipment,2024-10-30,2024-11-08,9,313579.9,EMP0151,Completed,ST033,Parts replaced
MNT00995,TR0180,Brake Inspection,2024-06-25,2024-07-19,24,251230.45,EMP0242,Completed,ST020,Awaiting spare parts
MNT00996,TR0012,AC Servicing,2023-09-27,2023-10-23,26,197892.52,EMP0038,Completed,ST073,Routine check completed
MNT00997,TR0156,Interior Refurbishment,2023-03-24,2023-04-03,10,243999.1,EMP0396,In Progress,ST071,Parts replaced
MNT00998,TR0104,Signaling Equipment,2023-03-13,2023-03-27,14,208833.89,EMP0300,Completed,ST053,Routine check completed
MNT00999,TR0159,Pantry Car Cleaning,2024-02-29,2024-03-03,3,438067.17,EMP0370,Completed,ST073,Parts replaced
MNT01000,TR0189,Electrical Check,2024-02-07,2024-02-29,22,48229.43,EMP0024,Scheduled,ST037,All systems OK
MNT01001,TR0186,AC Servicing,2023-01-20,2023-02-12,23,55479.08,EMP0287,Completed,ST041,Routine check completed
MNT01002,TR0184,Signaling Equipment,2024-05-18,2024-06-09,22,326611.04,EMP0072,Completed,ST034,Parts replaced
MNT01003,TR0155,Scheduled Service,2024-06-14,2024-07-10,26,206608.61,EMP0498,Completed,ST066,All systems OK
MNT01004,TR0141,Brake Inspection,2023-10-13,2023-10-14,1,314725.8,EMP0394,Scheduled,ST035,Parts replaced
MNT01005,TR0111,Engine Overhaul,2023-07-06,2023-07-24,18,277873.42,EMP0235,Completed,ST017,Awaiting spare parts
MNT01006,TR0062,Scheduled Service,2024-10-24,2024-11-04,11,449222.94,EMP0157,Completed,ST070,Awaiting spare parts
MNT01007,TR0180,Wheel Replacement,2024-04-14,2024-05-09,25,7301.34,EMP0265,Completed,ST068,Parts replaced
MNT01008,TR0038,Interior Refurbishment,2024-09-17,2024-09-21,4,35972.98,EMP0236,Scheduled,ST063,Awaiting spare parts
MNT01009,TR0067,Electrical Check,2023-04-17,2023-04-22,5,18647.92,EMP0232,Deferred,ST057,Parts replaced
MNT01010,TR0006,Brake Inspection,2024-08-05,2024-08-09,4,12910.99,EMP0260,In Progress,ST023,Parts replaced
MNT01011,TR0149,AC Servicing,2024-12-17,2024-12-21,4,15962.7,EMP0082,In Progress,ST019,Critical issue found
MNT01012,TR0001,Wheel Replacement,2023-11-08,2023-11-18,10,324558.01,EMP0406,In Progress,ST005,All systems OK
MNT01013,TR0058,Electrical Check,2023-12-03,2023-12-05,2,487269.91,EMP0109,Completed,ST066,Awaiting spare parts
MNT01014,TR0143,Safety Audit,2024-06-20,2024-07-02,12,129668.37,EMP0348,Completed,ST031,Routine check completed
MNT01015,TR0119,Interior Refurbishment,2023-06-30,2023-07-14,14,259529.81,EMP0106,Completed,ST005,Critical issue found
MNT01016,TR0013,Signaling Equipment,2024-02-26,2024-02-28,2,380391.12,EMP0314,Completed,ST005,All systems OK
MNT01017,TR0063,Wheel Replacement,2023-07-19,2023-07-21,2,413895.45,EMP0183,Scheduled,ST027,Awaiting spare parts
MNT01018,TR0110,AC Servicing,2023-10-27,2023-11-12,16,275989.24,EMP0070,Completed,ST013,Routine check completed
MNT01019,TR0142,AC Servicing,2024-09-28,2024-10-15,17,472379.6,EMP0395,Completed,ST044,All systems OK
MNT01020,TR0144,Interior Refurbishment,2023-10-19,2023-10-31,12,370663.62,EMP0019,Completed,ST062,All systems OK
MNT01021,TR0116,Safety Audit,2023-04-18,2023-05-16,28,316626.62,EMP0496,Deferred,ST070,Parts replaced
MNT01022,TR0031,AC Servicing,2024-05-12,2024-05-20,8,421502.43,EMP0335,Deferred,ST058,All systems OK
MNT01023,TR0101,Signaling Equipment,2024-02-09,2024-03-03,23,388076.18,EMP0431,Completed,ST048,Routine check completed
MNT01024,TR0156,AC Servicing,2024-04-30,2024-05-17,17,82521.74,EMP0013,Cancelled,ST016,Awaiting spare parts
MNT01025,TR0188,Interior Refurbishment,2023-01-20,2023-01-28,8,421023.55,EMP0463,Scheduled,ST026,Parts replaced
MNT01026,TR0045,Pantry Car Cleaning,2023-09-24,2023-09-29,5,481129.37,EMP0390,Completed,ST058,Parts replaced
MNT01027,TR0130,Scheduled Service,2024-07-06,2024-07-26,20,324410.26,EMP0334,Completed,ST024,Awaiting spare parts
MNT01028,TR0050,Scheduled Service,2023-03-31,2023-04-23,23,259225.03,EMP0157,Deferred,ST057,Routine check completed
MNT01029,TR0166,Signaling Equipment,2023-05-18,2023-05-21,3,495644.06,EMP0153,Completed,ST052,Parts replaced
MNT01030,TR0127,Safety Audit,2023-05-11,2023-05-12,1,22712.48,EMP0245,In Progress,ST002,Parts replaced
MNT01031,TR0029,Pantry Car Cleaning,2024-07-04,2024-07-07,3,332682.27,EMP0302,In Progress,ST069,Awaiting spare parts
MNT01032,TR0197,AC Servicing,2023-11-19,2023-12-17,28,207695.95,EMP0500,Completed,ST001,Critical issue found
MNT01033,TR0132,Pantry Car Cleaning,2024-02-04,2024-02-20,16,118877.17,EMP0342,In Progress,ST017,Awaiting spare parts
MNT01034,TR0009,Safety Audit,2023-03-31,2023-04-02,2,438636.38,EMP0200,In Progress,ST029,Critical issue found
MNT01035,TR0112,Interior Refurbishment,2023-04-16,2023-05-16,30,441393.62,EMP0074,Completed,ST024,Routine check completed
MNT01036,TR0154,Pantry Car Cleaning,2023-02-26,2023-03-23,25,283324.29,EMP0124,Completed,ST029,All systems OK
MNT01037,TR0089,Wheel Replacement,2023-08-07,2023-08-28,21,448636.26,EMP0424,Scheduled,ST017,Routine check completed
MNT01038,TR0045,Electrical Check,2023-02-04,2023-02-18,14,336228.17,EMP0253,Completed,ST004,Awaiting spare parts
MNT01039,TR0038,Pantry Car Cleaning,2023-05-22,2023-06-05,14,113699.27,EMP0492,Completed,ST032,Critical issue found
MNT01040,TR0098,Scheduled Service,2024-10-08,2024-11-04,27,233300.03,EMP0031,Scheduled,ST054,Parts replaced
MNT01041,TR0143,Engine Overhaul,2023-03-30,2023-04-03,4,415733.63,EMP0296,Completed,ST072,Awaiting spare parts
MNT01042,TR0059,Scheduled Service,2023-11-17,2023-11-21,4,66432.67,EMP0181,Completed,ST017,Routine check completed
MNT01043,TR0190,Wheel Replacement,2023-12-08,2023-12-29,21,319947.41,EMP0056,Cancelled,ST070,Parts replaced
MNT01044,TR0136,AC Servicing,2024-12-24,2025-01-22,29,187016.14,EMP0184,In Progress,ST042,All systems OK
MNT01045,TR0127,AC Servicing,2023-07-05,2023-07-14,9,143022.68,EMP0369,Completed,ST038,Parts replaced
MNT01046,TR0176,Pantry Car Cleaning,2024-11-28,2024-12-06,8,447399.03,EMP0102,Deferred,ST047,Awaiting spare parts
MNT01047,TR0009,Electrical Check,2024-03-18,2024-04-17,30,246355.69,EMP0039,Completed,ST049,Awaiting spare parts
MNT01048,TR0135,Wheel Replacement,2024-06-13,2024-06-22,9,153101.74,EMP0022,Completed,ST071,Routine check completed
MNT01049,TR0200,AC Servicing,2024-04-21,2024-05-07,16,395356.07,EMP0037,Completed,ST020,Awaiting spare parts
MNT01050,TR0107,Signaling Equipment,2023-07-12,2023-08-02,21,238831.05,EMP0173,Completed,ST001,Critical issue found
MNT01051,TR0081,Signaling Equipment,2024-08-27,2024-09-10,14,74806.03,EMP0137,Completed,ST005,All systems OK
MNT01052,TR0071,Pantry Car Cleaning,2023-08-23,2023-09-07,15,122886.15,EMP0450,Completed,ST005,Parts replaced
MNT01053,TR0184,Scheduled Service,2024-02-26,2024-03-26,29,223899.89,EMP0447,Scheduled,ST008,Awaiting spare parts
MNT01054,TR0129,Engine Overhaul,2024-06-22,2024-07-02,10,79394.81,EMP0080,Completed,ST056,All systems OK
MNT01055,TR0104,Brake Inspection,2024-02-26,2024-03-04,7,61479.62,EMP0401,Completed,ST060,Critical issue found
MNT01056,TR0096,Scheduled Service,2023-05-07,2023-05-19,12,484976.62,EMP0057,Completed,ST058,Awaiting spare parts
MNT01057,TR0043,Electrical Check,2023-06-30,2023-07-28,28,404064.57,EMP0395,Completed,ST039,Critical issue found
MNT01058,TR0103,Pantry Car Cleaning,2024-06-08,2024-06-10,2,358785.93,EMP0159,Deferred,ST053,All systems OK
MNT01059,TR0030,Wheel Replacement,2024-09-13,2024-10-04,21,272986.08,EMP0397,Completed,ST025,Parts replaced
MNT01060,TR0166,Pantry Car Cleaning,2023-05-16,2023-05-30,14,280082.98,EMP0237,Completed,ST051,Awaiting spare parts
MNT01061,TR0049,Signaling Equipment,2023-10-18,2023-10-20,2,131703.11,EMP0255,Cancelled,ST020,Parts replaced
MNT01062,TR0058,Wheel Replacement,2024-10-21,2024-11-02,12,132698.13,EMP0049,Completed,ST027,Awaiting spare parts
MNT01063,TR0192,Brake Inspection,2023-07-15,2023-08-06,22,493679.5,EMP0110,Scheduled,ST031,Critical issue found
MNT01064,TR0055,Brake Inspection,2024-02-26,2024-03-26,29,210577.88,EMP0304,Scheduled,ST056,Routine check completed
MNT01065,TR0129,AC Servicing,2024-10-08,2024-10-22,14,348144.62,EMP0386,Scheduled,ST029,Critical issue found
MNT01066,TR0153,Electrical Check,2023-12-30,2024-01-15,16,69585.35,EMP0409,Completed,ST035,Critical issue found
MNT01067,TR0188,Interior Refurbishment,2024-02-23,2024-03-23,29,486747.87,EMP0160,Cancelled,ST054,Awaiting spare parts
MNT01068,TR0196,Interior Refurbishment,2024-01-30,2024-02-08,9,475381.52,EMP0297,In Progress,ST020,Critical issue found
MNT01069,TR0197,Wheel Replacement,2023-08-09,2023-08-26,17,87046.24,EMP0387,Completed,ST044,All systems OK
MNT01070,TR0009,Signaling Equipment,2023-11-19,2023-11-24,5,156611.39,EMP0010,Scheduled,ST035,All systems OK
MNT01071,TR0181,Safety Audit,2023-01-11,2023-01-19,8,493175.61,EMP0342,Scheduled,ST046,Parts replaced
MNT01072,TR0052,AC Servicing,2023-01-01,2023-01-31,30,418536.72,EMP0059,Completed,ST013,All systems OK
MNT01073,TR0007,AC Servicing,2023-04-10,2023-04-11,1,412994.01,EMP0141,Scheduled,ST074,All systems OK
MNT01074,TR0082,Engine Overhaul,2023-01-06,2023-02-05,30,365527.5,EMP0220,Completed,ST006,Routine check completed
MNT01075,TR0068,Wheel Replacement,2023-04-27,2023-05-14,17,465991.45,EMP0384,Completed,ST063,Critical issue found
MNT01076,TR0052,Signaling Equipment,2024-04-19,2024-05-01,12,93267.42,EMP0032,Completed,ST024,Awaiting spare parts
MNT01077,TR0069,Safety Audit,2023-07-05,2023-07-21,16,124704.4,EMP0322,Deferred,ST002,All systems OK
MNT01078,TR0048,Interior Refurbishment,2023-09-13,2023-10-10,27,19605.22,EMP0085,Completed,ST019,All systems OK
MNT01079,TR0199,Safety Audit,2023-01-08,2023-01-15,7,244112.96,EMP0263,Completed,ST056,Awaiting spare parts
MNT01080,TR0017,Electrical Check,2023-02-10,2023-03-06,24,446601.99,EMP0174,Scheduled,ST048,Routine check completed
MNT01081,TR0199,Wheel Replacement,2023-04-03,2023-04-04,1,89764.57,EMP0090,In Progress,ST057,Parts replaced
MNT01082,TR0062,AC Servicing,2023-09-10,2023-09-20,10,354454.32,EMP0322,Completed,ST075,Awaiting spare parts
MNT01083,TR0172,AC Servicing,2024-08-03,2024-08-08,5,358412.41,EMP0469,Scheduled,ST058,Critical issue found
MNT01084,TR0031,Electrical Check,2024-08-26,2024-09-09,14,107474.55,EMP0456,Completed,ST024,Critical issue found
MNT01085,TR0115,Electrical Check,2023-07-17,2023-07-27,10,272284.19,EMP0408,Completed,ST037,Routine check completed
MNT01086,TR0184,Signaling Equipment,2023-05-20,2023-05-30,10,33538.51,EMP0433,Completed,ST069,Critical issue found
MNT01087,TR0037,Pantry Car Cleaning,2024-04-07,2024-04-14,7,117747.39,EMP0427,Completed,ST062,Critical issue found
MNT01088,TR0182,Electrical Check,2023-04-24,2023-04-28,4,98131.48,EMP0437,Completed,ST070,Awaiting spare parts
MNT01089,TR0070,Wheel Replacement,2023-11-21,2023-12-06,15,289141.26,EMP0145,Completed,ST010,Routine check completed
MNT01090,TR0187,Engine Overhaul,2023-12-27,2024-01-11,15,320495.21,EMP0238,Completed,ST016,Awaiting spare parts
MNT01091,TR0127,Pantry Car Cleaning,2023-03-27,2023-04-06,10,474746.56,EMP0163,In Progress,ST069,Awaiting spare parts
MNT01092,TR0121,AC Servicing,2023-09-08,2023-09-15,7,8913.11,EMP0332,Completed,ST019,Critical issue found
MNT01093,TR0153,Pantry Car Cleaning,2024-03-26,2024-04-10,15,132629.5,EMP0128,Completed,ST023,Routine check completed
MNT01094,TR0191,Signaling Equipment,2024-04-05,2024-04-13,8,291772.7,EMP0434,Scheduled,ST063,Critical issue found
MNT01095,TR0136,Interior Refurbishment,2024-02-03,2024-02-18,15,296963.38,EMP0098,Completed,ST057,All systems OK
MNT01096,TR0087,Electrical Check,2024-07-19,2024-08-09,21,399831.4,EMP0325,Completed,ST061,All systems OK
MNT01097,TR0105,Wheel Replacement,2023-05-20,2023-05-23,3,432737.19,EMP0187,Completed,ST046,Parts replaced
MNT01098,TR0111,Brake Inspection,2023-03-05,2023-03-31,26,380830.61,EMP0274,Completed,ST016,All systems OK
MNT01099,TR0042,AC Servicing,2023-06-23,2023-07-19,26,110792.53,EMP0308,Completed,ST035,Awaiting spare parts
MNT01100,TR0145,Engine Overhaul,2023-11-27,2023-12-13,16,379477.07,EMP0416,Completed,ST053,Parts replaced
MNT01101,TR0148,Electrical Check,2023-11-28,2023-12-04,6,88519.76,EMP0460,Completed,ST057,Critical issue found
MNT01102,TR0077,Scheduled Service,2024-06-26,2024-07-23,27,366421.02,EMP0008,Completed,ST047,All systems OK
MNT01103,TR0049,AC Servicing,2024-05-15,2024-05-17,2,369571.13,EMP0157,Deferred,ST028,Critical issue found
MNT01104,TR0100,Pantry Car Cleaning,2024-04-22,2024-04-25,3,402764.89,EMP0355,Scheduled,ST029,Parts replaced
MNT01105,TR0028,Safety Audit,2024-07-12,2024-08-05,24,69257.84,EMP0123,Completed,ST070,Awaiting spare parts
MNT01106,TR0027,Pantry Car Cleaning,2024-05-31,2024-06-13,13,342229.17,EMP0254,Cancelled,ST009,Critical issue found
MNT01107,TR0139,Wheel Replacement,2023-12-23,2024-01-12,20,255009.1,EMP0449,Completed,ST063,All systems OK
MNT01108,TR0112,Pantry Car Cleaning,2023-12-12,2024-01-08,27,207919.32,EMP0102,Completed,ST043,All systems OK
MNT01109,TR0027,Engine Overhaul,2024-09-06,2024-09-27,21,232625.85,EMP0265,Completed,ST034,Parts replaced
MNT01110,TR0047,Wheel Replacement,2023-09-25,2023-10-18,23,100705.98,EMP0107,In Progress,ST035,Routine check completed
MNT01111,TR0191,Engine Overhaul,2024-01-02,2024-02-01,30,489860.99,EMP0224,Completed,ST061,Awaiting spare parts
MNT01112,TR0068,Signaling Equipment,2023-10-01,2023-10-19,18,297922.6,EMP0019,In Progress,ST021,Awaiting spare parts
