ticket_id,schedule_id,passenger_id,class,route_id,fare,booking_date,seat_number,coach_number,ticket_status,concession_type
TK0000252,SCH00208,PAS002704,General,RT0110,290.75,2024-11-28,D34,C08,Confirmed,Differently Abled
TK0000253,SCH00486,PAS003913,First Class,RT0098,5703.49,2024-01-29,A9,C08,Confirmed,Differently Abled
TK0000254,SCH00781,PAS000995,AC 2 Tier,RT0089,3377.18,2024-09-16,B29,C09,Confirmed,
TK0000255,SCH00131,PAS004356,Chair Car,RT0042,559.03,2024-01-21,C52,C14,RAC,
TK0000256,SCH00229,PAS003084,First Class,RT0093,3748.31,2023-03-20,D24,C09,Confirmed,Student
TK0000257,SCH00015,PAS001920,Vistadome,RT0079,1902.83,2024-10-23,E49,C19,Confirmed,
TK0000258,SCH00636,PAS002933,AC 2 Tier,RT0061,934.88,2024-06-19,C41,C06,Confirmed,
TK0000259,SCH00593,PAS002147,First Class,RT0009,3467.39,2023-07-27,C32,C13,Confirmed,Military
TK0000260,SCH00716,PAS001646,General,RT0003,105.59,2024-04-08,E47,C15,Confirmed,Senior Citizen
TK0000261,SCH00622,PAS001347,Vistadome,RT0115,2762.97,2023-10-16,B33,C18,Confirmed,Senior Citizen
TK0000262,SCH00887,PAS004256,First Class,RT0017,1924.26,2024-11-21,C50,C17,Confirmed,Senior Citizen
TK0000263,SCH00665,PAS002184,AC 3 Tier,RT0007,1142.76,2024-04-14,E40,C15,Cancelled,
TK0000264,SCH00326,PAS002546,AC 2 Tier,RT0046,7327.61,2023-01-29,A10,C20,Cancelled,Student
TK0000265,SCH00840,PAS004388,Vistadome,RT0002,4308.14,2024-02-01,D33,C17,Confirmed,Senior Citizen
TK0000266,SCH00643,PAS004571,Chair Car,RT0012,2327.52,2023-10-20,D26,C07,Cancelled,Student
TK0000267,SCH00961,PAS001427,First Class,RT0043,10538.07,2023-06-28,D7,C04,Confirmed,
TK0000268,SCH00199,PAS003936,Vistadome,RT0138,2151.51,2024-03-17,D8,C13,Confirmed,Senior Citizen
TK0000269,SCH00217,PAS003098,First Class,RT0022,8411.4,2023-04-20,E47,C16,Confirmed,
TK0000270,SCH00716,PAS001766,Sleeper,RT0146,1579.3,2024-01-26,A26,C14,Confirmed,Student
TK0000271,SCH00124,PAS003476,AC 3 Tier,RT0080,4177.18,2024-01-13,D40,C18,Confirmed,
TK0000272,SCH00750,PAS003536,First Class,RT0101,2596.41,2024-01-09,A33,C05,Confirmed,
TK0000273,SCH00998,PAS001486,AC 3 Tier,RT0066,1879.61,2024-09-29,E28,C15,Confirmed,Senior Citizen
TK0000274,SCH00105,PAS003215,Vistadome,RT0114,1926.85,2024-07-24,C34,C19,Confirmed,Senior Citizen
TK0000275,SCH00342,PAS003737,General,RT0095,66.69,2023-12-24,B21,C05,Confirmed,
TK0000276,SCH00027,PAS001550,AC 2 Tier,RT0018,1242.72,2024-05-22,D16,C09,Confirmed,
TK0000277,SCH00293,PAS003919,Vistadome,RT0025,6941.45,2023-05-31,C57,C11,Confirmed,
TK0000278,SCH00186,PAS000543,General,RT0029,584.58,2024-03-09,C6,C15,Confirmed,Senior Citizen
TK0000279,SCH00002,PAS003695,Vistadome,RT0007,2014.44,2023-11-04,D42,C14,RAC,Senior Citizen
TK0000280,SCH00847,PAS000959,AC 3 Tier,RT0025,4319.52,2024-08-01,D58,C10,Confirmed,
TK0000281,SCH00198,PAS003279,AC 2 Tier,RT0042,1511.47,2024-03-27,A55,C08,RAC,
TK0000282,SCH00712,PAS001433,Vistadome,RT0023,1914.6,2024-12-03,B22,C10,Confirmed,
TK0000283,SCH00788,PAS004881,Sleeper,RT0075,1346.82,2023-02-17,E23,C19,Waitlisted,Student
TK0000284,SCH00483,PAS000347,AC 3 Tier,RT0025,4156.24,2023-11-24,D1,C12,Confirmed,Senior Citizen
TK0000285,SCH00129,PAS003029,General,RT0051,529.02,2024-06-01,A58,C09,Waitlisted,
TK0000286,SCH00314,PAS003039,First Class,RT0050,11945.9,2023-04-08,D40,C17,Confirmed,Student
TK0000287,SCH00997,PAS001888,First Class,RT0129,9207.04,2024-06-15,D41,C10,RAC,
TK0000288,SCH00317,PAS004748,General,RT0030,406.94,2023-06-05,D60,C07,Waitlisted,Student
TK0000289,SCH00881,PAS003674,Vistadome,RT0050,5202.68,2024-05-16,A25,C01,Confirmed,Student
TK0000290,SCH00595,PAS002413,AC 3 Tier,RT0036,405.29,2024-08-11,A40,C06,Confirmed,
TK0000291,SCH00218,PAS002796,Sleeper,RT0111,721.39,2024-07-08,D35,C06,Confirmed,
TK0000292,SCH00213,PAS004118,First Class,RT0035,13339.45,2023-08-18,A9,C01,Confirmed,
TK0000293,SCH00607,PAS004140,AC 3 Tier,RT0011,346.43,2024-12-25,A50,C12,Confirmed,Military
TK0000294,SCH00502,PAS003489,Sleeper,RT0112,1234.41,2023-01-25,A47,C13,Confirmed,Differently Abled
TK0000295,SCH00040,PAS002543,Chair Car,RT0008,1985.98,2023-11-16,C44,C09,Cancelled,
TK0000296,SCH00082,PAS001644,Sleeper,RT0071,700.4,2024-04-12,B27,C01,Cancelled,
TK0000297,SCH00201,PAS001522,Sleeper,RT0028,999.84,2023-01-11,C18,C19,Confirmed,Senior Citizen
TK0000298,SCH00672,PAS001066,General,RT0021,580.92,2024-06-13,D39,C04,Confirmed,Student
TK0000299,SCH00907,PAS000387,General,RT0018,134.04,2023-09-26,C5,C16,Confirmed,
TK0000300,SCH00717,PAS004662,AC 3 Tier,RT0005,1794.27,2024-10-01,C37,C10,Confirmed,
TK0000301,SCH00408,PAS000206,General,RT0007,308.12,2023-03-08,A27,C17,Confirmed,Student
TK0000302,SCH00349,PAS001776,Chair Car,RT0107,1073.57,2023-12-24,D19,C07,Confirmed,
TK0000303,SCH00865,PAS001603,Chair Car,RT0069,817.07,2023-06-04,D14,C05,Confirmed,Student
TK0000304,SCH00424,PAS000274,Sleeper,RT0096,528.69,2024-05-26,B52,C01,Confirmed,
TK0000305,SCH00790,PAS002818,First Class,RT0045,2842.95,2023-05-18,E35,C18,Confirmed,Senior Citizen
TK0000306,SCH00993,PAS004420,Sleeper,RT0077,1727.05,2023-05-27,D3,C09,Confirmed,
TK0000307,SCH00718,PAS002708,AC 2 Tier,RT0092,4655.1,2023-05-18,A44,C13,Confirmed,
TK0000308,SCH00735,PAS002317,Sleeper,RT0086,961.51,2024-01-09,D49,C10,Confirmed,Military
TK0000309,SCH00580,PAS001679,AC 2 Tier,RT0051,5988.19,2024-06-27,A16,C17,Confirmed,
TK0000310,SCH00711,PAS003248,Vistadome,RT0103,4389.89,2023-08-30,A40,C12,Confirmed,Differently Abled
TK0000311,SCH00936,PAS002722,Chair Car,RT0130,1057.39,2023-10-04,D34,C02,Confirmed,Differently Abled
TK0000312,SCH00621,PAS002134,AC 3 Tier,RT0004,1029.26,2024-12-25,E44,C17,Confirmed,
TK0000313,SCH00793,PAS004423,Vistadome,RT0084,715.25,2024-07-16,B39,C18,Confirmed,
TK0000314,SCH00220,PAS003705,First Class,RT0053,6684.2,2023-01-17,B4,C12,RAC,Student
TK0000315,SCH00420,PAS004644,Chair Car,RT0079,769.33,2023-09-01,B45,C02,Confirmed,
TK0000316,SCH00971,PAS004516,Sleeper,RT0049,813.64,2024-09-23,A47,C19,Confirmed,Senior Citizen
TK0000317,SCH00947,PAS002243,Sleeper,RT0082,1072.93,2024-07-31,A36,C04,Confirmed,Student
TK0000318,SCH00396,PAS000615,First Class,RT0009,2876.23,2023-02-23,C33,C12,Confirmed,Senior Citizen
TK0000319,SCH00742,PAS001108,Chair Car,RT0050,2268.84,2024-10-11,E60,C04,Confirmed,Senior Citizen
TK0000320,SCH00292,PAS002666,AC 3 Tier,RT0082,3326.48,2024-05-02,B45,C19,Confirmed,
TK0000321,SCH00370,PAS003534,Sleeper,RT0070,790,2023-10-24,B43,C19,Confirmed,
TK0000322,SCH00934,PAS000480,General,RT0049,495.57,2024-04-02,A22,C05,Confirmed,
TK0000323,SCH00826,PAS003534,Sleeper,RT0029,817.25,2024-08-31,C33,C08,Confirmed,Student
TK0000324,SCH00039,PAS004907,First Class,RT0088,11388.99,2024-09-19,B60,C14,Waitlisted,
TK0000325,SCH00398,PAS003383,Chair Car,RT0145,530.65,2023-10-11,A59,C02,Confirmed,
TK0000326,SCH00727,PAS001697,AC 3 Tier,RT0006,717.96,2024-11-21,D38,C13,Confirmed,
TK0000327,SCH00400,PAS003807,AC 3 Tier,RT0048,2276.02,2024-11-14,B25,C17,Confirmed,
TK0000328,SCH00315,PAS002307,First Class,RT0044,470.43,2023-07-22,E2,C16,Confirmed,Senior Citizen
TK0000329,SCH00058,PAS002571,AC 3 Tier,RT0132,4229.51,2024-09-15,E50,C01,Confirmed,Senior Citizen
TK0000330,SCH00008,PAS002215,AC 3 Tier,RT0135,1466.56,2024-10-17,D35,C08,Confirmed,
TK0000331,SCH00457,PAS004030,AC 3 Tier,RT0022,2386.08,2024-07-29,E32,C06,Confirmed,Differently Abled
TK0000332,SCH00126,PAS000413,Vistadome,RT0096,2569.84,2024-05-01,C48,C15,Cancelled,
TK0000333,SCH00766,PAS000689,AC 2 Tier,RT0087,3572.59,2023-01-20,E20,C19,Confirmed,Differently Abled
TK0000334,SCH00377,PAS001372,General,RT0109,687.36,2023-12-14,C9,C05,Confirmed,
TK0000335,SCH00565,PAS002503,AC 3 Tier,RT0068,1859.67,2023-09-12,D60,C06,Confirmed,
TK0000336,SCH00166,PAS000185,AC 3 Tier,RT0020,3060.2,2023-07-11,D12,C13,Confirmed,
TK0000337,SCH00664,PAS001999,Chair Car,RT0068,853.6,2023-03-10,C41,C11,Waitlisted,
TK0000338,SCH00114,PAS002001,Sleeper,RT0075,1213.07,2024-08-30,D9,C12,Confirmed,
TK0000339,SCH00905,PAS001135,AC 2 Tier,RT0017,799.9,2024-08-30,A8,C04,Confirmed,
TK0000340,SCH00310,PAS002519,AC 3 Tier,RT0022,2761.27,2024-11-11,D42,C16,Confirmed,Military
TK0000341,SCH00029,PAS003042,AC 2 Tier,RT0036,704.03,2024-10-25,D31,C01,Cancelled,
TK0000342,SCH00055,PAS002505,General,RT0120,734.22,2023-06-22,D40,C19,Waitlisted,
TK0000343,SCH00461,PAS001506,AC 2 Tier,RT0104,6488.42,2024-05-06,D42,C10,Confirmed,
TK0000344,SCH00016,PAS003669,Chair Car,RT0112,2274.11,2024-03-03,E40,C13,Confirmed,Senior Citizen
TK0000345,SCH00724,PAS003301,AC 3 Tier,RT0056,1498,2024-11-21,E2,C02,Confirmed,Military
TK0000346,SCH00631,PAS002316,First Class,RT0081,9705.09,2024-08-30,C41,C06,Confirmed,
TK0000347,SCH00148,PAS003962,Vistadome,RT0003,1181.04,2024-11-25,B9,C12,Cancelled,Senior Citizen
TK0000348,SCH00242,PAS001133,AC 3 Tier,RT0142,980.41,2023-11-13,C15,C07,Confirmed,Military
TK0000349,SCH00973,PAS000610,First Class,RT0104,11927.11,2024-08-11,E57,C16,Confirmed,
TK0000350,SCH00899,PAS003386,General,RT0125,125.43,2023-08-13,A8,C20,RAC,Student
TK0000351,SCH00594,PAS002708,Sleeper,RT0029,827.59,2023-02-18,D35,C15,Confirmed,
TK0000352,SCH00936,PAS001616,First Class,RT0031,5400.73,2023-03-05,C60,C17,Confirmed,
TK0000353,SCH00309,PAS001067,AC 3 Tier,RT0104,4031.16,2023-10-01,C22,C17,Confirmed,Differently Abled
TK0000354,SCH00729,PAS003083,Chair Car,RT0149,411.71,2023-05-18,D5,C09,Confirmed,
TK0000355,SCH00355,PAS000212,General,RT0006,152.94,2024-02-13,D41,C03,Confirmed,Differently Abled
TK0000356,SCH00866,PAS004078,General,RT0067,564.17,2024-12-30,C4,C02,Confirmed,
TK0000357,SCH00267,PAS004170,General,RT0066,297.89,2024-02-23,C60,C08,Confirmed,Student
TK0000358,SCH00416,PAS003193,First Class,RT0014,3381.72,2024-01-12,E49,C13,Waitlisted,Senior Citizen
TK0000359,SCH00120,PAS000980,General,RT0135,205.65,2024-03-06,A34,C06,Waitlisted,Senior Citizen
TK0000360,SCH00661,PAS001805,AC 2 Tier,RT0115,4001.42,2024-08-28,E27,C15,RAC,Senior Citizen
TK0000361,SCH00384,PAS001028,First Class,RT0061,1913.5,2023-12-27,B42,C04,Confirmed,Student
TK0000362,SCH00926,PAS004260,Sleeper,RT0082,1304.77,2023-06-26,C55,C10,Confirmed,
TK0000363,SCH00344,PAS002272,Chair Car,RT0091,584.03,2024-03-28,D39,C15,Confirmed,
TK0000364,SCH00472,PAS004925,Vistadome,RT0016,1868.57,2024-11-21,D42,C02,Waitlisted,Senior Citizen
TK0000365,SCH00383,PAS002764,AC 3 Tier,RT0007,1710.07,2024-12-15,A32,C07,Confirmed,Military
TK0000366,SCH00107,PAS001240,First Class,RT0045,2881.73,2024-04-24,E12,C04,Confirmed,
TK0000367,SCH00568,PAS002928,First Class,RT0115,7931.38,2023-03-12,C4,C12,Confirmed,Student
TK0000368,SCH00938,PAS001332,AC 2 Tier,RT0027,816.57,2024-03-26,C41,C18,Confirmed,
TK0000369,SCH00946,PAS003306,AC 2 Tier,RT0040,1833.18,2023-01-14,C14,C15,Confirmed,
TK0000370,SCH00139,PAS001261,Sleeper,RT0048,809.36,2023-06-17,C5,C01,Confirmed,Military
TK0000371,SCH00416,PAS000344,First Class,RT0042,2736.75,2023-12-09,B46,C02,RAC,Military
TK0000372,SCH00110,PAS002283,General,RT0119,725.46,2024-08-07,E27,C15,RAC,
TK0000373,SCH00383,PAS000275,Sleeper,RT0147,519.04,2024-08-04,B8,C19,Confirmed,Senior Citizen
TK0000374,SCH00638,PAS001599,Vistadome,RT0046,4336.51,2023-12-23,A28,C12,Confirmed,Military
TK0000375,SCH00398,PAS000930,Chair Car,RT0086,1617.32,2023-05-04,E17,C09,Confirmed,
TK0000376,SCH00407,PAS002049,General,RT0068,245.31,2024-09-29,A52,C02,Waitlisted,Senior Citizen
TK0000377,SCH00034,PAS004406,General,RT0097,635.97,2023-06-15,A20,C02,Cancelled,
TK0000378,SCH00251,PAS001528,Sleeper,RT0093,389.02,2024-07-01,D21,C04,Confirmed,
TK0000379,SCH00812,PAS001465,General,RT0105,352.26,2023-06-30,E28,C12,Confirmed,Military
TK0000380,SCH00696,PAS001736,AC 2 Tier,RT0046,5426.04,2023-01-17,D53,C02,Cancelled,
TK0000381,SCH00809,PAS000371,First Class,RT0118,4195.46,2024-05-15,B36,C15,Confirmed,Military
TK0000382,SCH00612,PAS002724,General,RT0146,617.87,2023-05-13,D32,C10,Confirmed,Senior Citizen
TK0000383,SCH00034,PAS000673,First Class,RT0101,3786.26,2024-01-25,D43,C17,Confirmed,
TK0000384,SCH00515,PAS004227,Sleeper,RT0031,574.53,2024-07-30,B3,C12,Confirmed,Military
TK0000385,SCH00155,PAS001703,General,RT0057,129.04,2023-12-18,B10,C07,Confirmed,
TK0000386,SCH00277,PAS002348,Vistadome,RT0135,2357.69,2024-08-24,D42,C08,Confirmed,
TK0000387,SCH00564,PAS004993,First Class,RT0141,2683,2024-02-07,A18,C04,Cancelled,Senior Citizen
TK0000388,SCH00429,PAS000859,First Class,RT0094,10298.12,2024-05-04,C9,C15,Confirmed,
TK0000389,SCH00603,PAS004677,First Class,RT0015,9380.27,2023-06-24,C43,C13,Confirmed,
TK0000390,SCH00850,PAS000286,AC 2 Tier,RT0122,3653.72,2024-05-28,A4,C05,RAC,Student
TK0000391,SCH00678,PAS003005,AC 2 Tier,RT0076,1443.96,2024-05-14,A49,C09,Confirmed,
TK0000392,SCH00034,PAS001368,General,RT0107,409.72,2024-04-24,A22,C01,Confirmed,
TK0000393,SCH00847,PAS001380,AC 3 Tier,RT0116,2999.66,2024-08-06,C26,C09,Waitlisted,Differently Abled
TK0000394,SCH00828,PAS003255,Sleeper,RT0076,393.05,2024-06-27,C56,C03,Confirmed,
TK0000395,SCH00934,PAS003315,AC 2 Tier,RT0101,1913.21,2024-07-01,B56,C06,Confirmed,
TK0000396,SCH00073,PAS000946,Sleeper,RT0126,76.55,2023-08-12,A12,C12,Confirmed,
TK0000397,SCH00466,PAS001463,Vistadome,RT0149,676.24,2024-04-12,E19,C05,Waitlisted,
TK0000398,SCH00869,PAS004972,AC 3 Tier,RT0090,2388.97,2024-01-21,C5,C18,Confirmed,Student
TK0000399,SCH00490,PAS003198,Sleeper,RT0126,72.79,2023-09-12,D11,C06,Confirmed,Student
TK0000400,SCH00952,PAS002983,Vistadome,RT0134,2584.07,2024-02-23,E56,C08,Confirmed,
TK0000401,SCH00600,PAS004585,AC 3 Tier,RT0061,693.94,2023-06-02,C4,C17,Confirmed,Student
TK0000402,SCH00200,PAS003866,General,RT0056,258.51,2024-12-25,A23,C19,Confirmed,
TK0000403,SCH00535,PAS003325,First Class,RT0133,3608.44,2023-06-30,A31,C19,Confirmed,
TK0000404,SCH00053,PAS000207,Sleeper,RT0048,1130.06,2023-02-25,D24,C01,Confirmed,Senior Citizen
TK0000405,SCH00675,PAS000130,AC 2 Tier,RT0121,4464.08,2023-11-11,E10,C18,Confirmed,Military
TK0000406,SCH00464,PAS000713,AC 2 Tier,RT0037,817.95,2023-11-11,B52,C16,Confirmed,Student
TK0000407,SCH00511,PAS004660,AC 3 Tier,RT0149,477.23,2023-06-26,B44,C14,RAC,Senior Citizen
TK0000408,SCH00638,PAS002281,Vistadome,RT0147,2176.79,2023-04-30,B32,C14,Waitlisted,
TK0000409,SCH00253,PAS002020,First Class,RT0147,5815.74,2023-10-05,E14,C05,Waitlisted,
TK0000410,SCH00483,PAS001425,Vistadome,RT0132,4702.47,2024-10-24,E54,C12,Confirmed,
TK0000411,SCH00932,PAS003412,Sleeper,RT0129,883.11,2024-03-09,E53,C01,Confirmed,
TK0000412,SCH00064,PAS002153,Sleeper,RT0054,162.05,2023-05-18,B29,C05,RAC,Student
TK0000413,SCH00338,PAS001041,AC 3 Tier,RT0124,481.23,2023-08-30,C9,C13,Confirmed,Student
TK0000414,SCH00707,PAS003968,AC 3 Tier,RT0048,3118.57,2023-01-31,A52,C11,RAC,
TK0000415,SCH00328,PAS000412,Vistadome,RT0025,5393.69,2024-07-11,E13,C06,Confirmed,Military
TK0000416,SCH00260,PAS002962,Sleeper,RT0022,1268,2024-05-13,D22,C03,Confirmed,
TK0000417,SCH00178,PAS002427,Vistadome,RT0084,850.71,2024-09-25,B13,C19,Confirmed,Student
TK0000418,SCH00005,PAS002794,Vistadome,RT0119,5528.73,2024-07-02,B42,C19,Confirmed,Senior Citizen
TK0000419,SCH00929,PAS003924,Sleeper,RT0024,420.08,2024-08-23,B59,C05,Confirmed,
TK0000420,SCH00198,PAS004697,Sleeper,RT0150,791.35,2024-03-13,E17,C13,Confirmed,
TK0000421,SCH00056,PAS003366,AC 3 Tier,RT0111,1904.71,2024-03-30,E22,C03,RAC,
TK0000422,SCH00756,PAS003445,Chair Car,RT0093,737.11,2024-04-27,E49,C19,Confirmed,Differently Abled
TK0000423,SCH00389,PAS003379,General,RT0114,285.55,2023-04-28,B9,C07,Confirmed,Differently Abled
TK0000424,SCH00586,PAS004697,Vistadome,RT0089,3860.16,2024-12-27,C16,C15,Confirmed,Senior Citizen
TK0000425,SCH00202,PAS002064,AC 3 Tier,RT0076,1082.36,2023-03-05,D10,C14,Confirmed,
TK0000426,SCH00481,PAS002225,Chair Car,RT0070,1231.41,2024-04-21,B7,C06,Confirmed,
TK0000427,SCH00662,PAS000883,Vistadome,RT0123,5164.68,2023-02-16,E6,C19,Confirmed,
TK0000428,SCH00455,PAS001672,Sleeper,RT0117,641,2023-02-03,A43,C06,Confirmed,
TK0000429,SCH00243,PAS004584,AC 2 Tier,RT0004,2323.47,2023-04-29,B16,C06,Confirmed,
TK0000430,SCH00322,PAS001698,Chair Car,RT0083,1250.49,2023-06-18,B21,C14,Waitlisted,Differently Abled
TK0000431,SCH00726,PAS002415,AC 3 Tier,RT0017,576.95,2024-01-11,A39,C03,Cancelled,
TK0000432,SCH00953,PAS001603,Vistadome,RT0090,3611.46,2024-08-26,A45,C12,Cancelled,Student
TK0000433,SCH00217,PAS001992,Chair Car,RT0130,1098.17,2024-12-26,B21,C10,Confirmed,Student
TK0000434,SCH00558,PAS004682,AC 3 Tier,RT0038,2529.89,2024-03-31,E9,C19,Cancelled,
TK0000435,SCH00744,PAS002087,AC 2 Tier,RT0142,2328.47,2023-10-14,B60,C17,Cancelled,
TK0000436,SCH00122,PAS004561,First Class,RT0147,6008.64,2024-04-26,A49,C19,Confirmed,
TK0000437,SCH00088,PAS003500,Chair Car,RT0046,2144.4,2023-06-30,C39,C20,Confirmed,Military
TK0000438,SCH00330,PAS002039,Chair Car,RT0108,1750.66,2024-07-20,B14,C17,RAC,
TK0000439,SCH00229,PAS003394,First Class,RT0075,12610.82,2023-08-01,A28,C04,Confirmed,
TK0000440,SCH00280,PAS001975,AC 3 Tier,RT0116,2831.45,2024-05-21,D49,C08,Confirmed,
TK0000441,SCH00511,PAS002128,First Class,RT0002,9523.09,2023-12-15,C16,C03,Confirmed,
TK0000442,SCH00542,PAS004873,AC 2 Tier,RT0001,2544.12,2024-12-06,D40,C15,Confirmed,
TK0000443,SCH00458,PAS001154,Vistadome,RT0014,1611.4,2023-04-05,E28,C06,Confirmed,
TK0000444,SCH00775,PAS000867,Chair Car,RT0097,2522.47,2024-03-15,E60,C15,Confirmed,Senior Citizen
TK0000445,SCH00572,PAS003155,Chair Car,RT0067,1762,2023-01-29,C1,C04,Confirmed,
TK0000446,SCH00373,PAS002823,AC 3 Tier,RT0031,1846.1,2023-01-02,C21,C01,Confirmed,Student
TK0000447,SCH00445,PAS000920,AC 2 Tier,RT0060,5789.34,2024-11-08,C4,C08,Confirmed,
TK0000448,SCH00866,PAS003102,First Class,RT0087,6199.02,2024-03-23,D27,C19,Confirmed,
TK0000449,SCH00092,PAS002114,AC 3 Tier,RT0092,2610.78,2024-05-23,A40,C12,Confirmed,
TK0000450,SCH00749,PAS000461,AC 3 Tier,RT0131,2041.26,2024-09-30,C11,C17,Waitlisted,
TK0000451,SCH00119,PAS001722,AC 3 Tier,RT0110,1331.82,2024-01-07,B58,C10,Confirmed,
TK0000452,SCH00717,PAS002989,General,RT0149,86.09,2023-08-11,E30,C15,Confirmed,
TK0000453,SCH00525,PAS003210,Chair Car,RT0148,285.8,2024-01-13,C46,C09,Confirmed,Senior Citizen
TK0000454,SCH00201,PAS003449,First Class,RT0046,11448.6,2024-10-03,A5,C15,Waitlisted,Differently Abled
TK0000455,SCH00448,PAS003039,Vistadome,RT0055,5814.8,2024-11-25,C39,C11,Confirmed,
TK0000456,SCH00276,PAS003026,Vistadome,RT0013,5931.6,2024-03-25,E34,C20,Confirmed,Student
TK0000457,SCH00132,PAS004972,AC 2 Tier,RT0138,2998.57,2023-05-19,A39,C19,Waitlisted,Senior Citizen
TK0000458,SCH00534,PAS002733,AC 2 Tier,RT0071,3106.44,2024-01-03,E14,C20,Confirmed,
TK0000459,SCH00320,PAS004637,Chair Car,RT0031,1047.18,2023-07-07,A23,C09,Confirmed,Military
TK0000460,SCH00896,PAS000272,General,RT0103,539.58,2023-08-13,D10,C10,Cancelled,
TK0000461,SCH00975,PAS002956,First Class,RT0067,6878.99,2024-07-06,A50,C12,Confirmed,Senior Citizen
TK0000462,SCH00497,PAS003812,Vistadome,RT0006,1126.02,2023-06-11,C59,C15,Confirmed,Military
TK0000463,SCH00820,PAS001897,Sleeper,RT0116,1111.77,2024-02-10,D37,C20,Confirmed,
TK0000464,SCH00661,PAS000004,General,RT0008,740.13,2024-12-19,C50,C04,Confirmed,
TK0000465,SCH00500,PAS001390,Vistadome,RT0059,4346.19,2023-11-07,D7,C12,Waitlisted,
TK0000466,SCH00730,PAS000513,First Class,RT0013,12896.86,2023-12-11,E10,C05,Confirmed,
TK0000467,SCH00326,PAS000722,Vistadome,RT0054,785.24,2023-04-10,A12,C19,Confirmed,
TK0000468,SCH00802,PAS000768,AC 2 Tier,RT0113,5601.71,2024-03-25,D12,C20,Confirmed,Senior Citizen
TK0000469,SCH00380,PAS002638,AC 3 Tier,RT0062,1257.28,2023-09-05,B45,C20,Confirmed,Senior Citizen
TK0000470,SCH00938,PAS004052,AC 2 Tier,RT0123,7742,2024-05-12,C21,C13,Cancelled,
TK0000471,SCH00140,PAS003131,AC 3 Tier,RT0051,2859.52,2024-10-27,B50,C18,Confirmed,
TK0000472,SCH00748,PAS003395,AC 2 Tier,RT0017,954.25,2023-08-10,A14,C10,Confirmed,Student
TK0000473,SCH00573,PAS001130,AC 2 Tier,RT0023,2473.6,2024-11-13,A28,C02,Confirmed,Student
TK0000474,SCH00261,PAS002155,Vistadome,RT0149,661.66,2023-12-13,C41,C19,Confirmed,Differently Abled
TK0000475,SCH00950,PAS000973,First Class,RT0124,1795.4,2023-10-22,B14,C10,Waitlisted,Senior Citizen
TK0000476,SCH00958,PAS000348,Vistadome,RT0117,2277.04,2023-03-02,B54,C04,Confirmed,
TK0000477,SCH00095,PAS003137,Chair Car,RT0005,1110.6,2024-07-15,B37,C06,RAC,
TK0000478,SCH00951,PAS003082,First Class,RT0134,3692.57,2023-05-01,A43,C01,Confirmed,Military
TK0000479,SCH00063,PAS001264,Vistadome,RT0061,1009.38,2024-10-09,E16,C13,RAC,Senior Citizen
TK0000480,SCH00932,PAS000052,Vistadome,RT0036,618.62,2023-05-24,C29,C20,Cancelled,
TK0000481,SCH00367,PAS003466,AC 2 Tier,RT0070,4456.81,2023-05-25,A39,C07,Confirmed,Military
TK0000482,SCH00463,PAS001515,General,RT0101,162.53,2023-09-07,E45,C13,Confirmed,Student
TK0000483,SCH00680,PAS001285,AC 3 Tier,RT0129,3335.7,2023-03-21,E10,C02,Confirmed,
TK0000484,SCH00354,PAS000617,AC 2 Tier,RT0083,3340.47,2023-05-28,A39,C01,Confirmed,Senior Citizen
TK0000485,SCH00374,PAS003927,AC 3 Tier,RT0134,1720.54,2024-02-04,E16,C20,Confirmed,
TK0000486,SCH00655,PAS000735,Sleeper,RT0099,1278.98,2023-11-25,D15,C08,Confirmed,
TK0000487,SCH00456,PAS003146,AC 2 Tier,RT0056,3085.67,2024-12-01,C35,C02,Cancelled,Senior Citizen
TK0000488,SCH00591,PAS003189,First Class,RT0134,4774.91,2023-01-31,B16,C18,Confirmed,
TK0000489,SCH00340,PAS001495,Sleeper,RT0019,703.91,2024-04-18,A41,C12,Confirmed,
TK0000490,SCH00316,PAS004511,Vistadome,RT0080,5583.74,2024-12-09,B1,C15,Confirmed,
TK0000491,SCH00818,PAS004501,Vistadome,RT0120,4741.06,2023-06-14,B44,C05,Confirmed,Senior Citizen
TK0000492,SCH00463,PAS003738,AC 2 Tier,RT0014,1740.54,2024-07-10,C48,C20,Cancelled,
TK0000493,SCH00588,PAS000610,Sleeper,RT0054,157.17,2023-02-04,C7,C02,Confirmed,
TK0000494,SCH00521,PAS000554,Sleeper,RT0039,535.94,2023-08-17,E30,C06,Confirmed,Student
TK0000495,SCH00459,PAS002677,AC 2 Tier,RT0030,4090.22,2024-06-15,B30,C02,Confirmed,
TK0000496,SCH00622,PAS003493,Vistadome,RT0055,4098.03,2024-01-10,A51,C06,Confirmed,
TK0000497,SCH00397,PAS003518,First Class,RT0137,11420.63,2024-12-18,B8,C06,Confirmed,
TK0000498,SCH00102,PAS001704,AC 3 Tier,RT0078,2941.92,2024-01-19,C36,C06,Confirmed,Military
TK0000499,SCH00986,PAS003260,AC 2 Tier,RT0102,5872.9,2024-03-16,E11,C20,Cancelled,
TK0000500,SCH00613,PAS000270,General,RT0146,656.29,2023-10-16,C5,C10,Confirmed,Military
TK0000501,SCH00780,PAS003597,First Class,RT0051,11623.34,2024-08-23,E59,C06,Confirmed,
