booking_id,ticket_id,booking_date,booking_channel,base_fare,convenience_fee,total_amount,booking_status,pnr_number
BK0000279,TK0000279,2023-11-04,Counter,2014.44,0,2014.44,Confirmed,PNR7848461995
BK0000280,TK0000280,2024-08-01,Mobile App,4319.52,34.81,4354.33,Confirmed,PNR7517197297
BK0000281,TK0000281,2024-03-27,Counter,1511.47,0,1511.47,Confirmed,PNR4690137286
BK0000282,TK0000282,2024-12-03,IRCTC,1914.6,40.71,1955.31,Confirmed,PNR8669022622
BK0000283,TK0000283,2023-02-17,Mobile App,1346.82,16.04,1362.86,Confirmed,PNR3574290472
BK0000284,TK0000284,2023-11-24,Mobile App,4156.24,43.59,4199.83,Confirmed,PNR5561240526
BK0000285,TK0000285,2024-06-01,Agent,529.02,0,529.02,Confirmed,PNR3089377775
BK0000286,TK0000286,2023-04-08,Mobile App,11945.9,16.19,11962.09,Confirmed,PNR8700544187
BK0000287,TK0000287,2024-06-15,Online,9207.04,24.99,9232.03,Confirmed,PNR6970643528
BK0000288,TK0000288,2023-06-05,Mobile App,406.94,35.09,442.03,Confirmed,PNR3785499219
BK0000289,TK0000289,2024-05-16,IRCTC,5202.68,25.98,5228.66,Confirmed,PNR6203234256
BK0000290,TK0000290,2024-08-11,Mobile App,405.29,38.48,443.77,Confirmed,PNR8715732769
BK0000291,TK0000291,2024-07-08,Counter,721.39,0,721.39,Confirmed,PNR2753135918
BK0000292,TK0000292,2023-08-18,Online,13339.45,22.12,13361.57,Confirmed,PNR9103473067
BK0000293,TK0000293,2024-12-25,Counter,346.43,0,346.43,Confirmed,PNR6613677456
BK0000294,TK0000294,2023-01-25,Counter,1234.41,0,1234.41,Confirmed,PNR3758840062
BK0000295,TK0000295,2023-11-16,Mobile App,1985.98,26.3,2012.28,Confirmed,PNR1426380744
BK0000296,TK0000296,2024-04-12,Counter,700.4,0,700.4,Confirmed,PNR8332993389
BK0000297,TK0000297,2023-01-11,Counter,999.84,0,999.84,Confirmed,PNR7205359141
BK0000298,TK0000298,2024-06-13,Online,580.92,36.49,617.41,Cancelled,PNR4623887768
BK0000299,TK0000299,2023-09-26,Agent,134.04,0,134.04,Confirmed,PNR1600770033
BK0000300,TK0000300,2024-10-01,Counter,1794.27,0,1794.27,Pending,PNR7395179239
BK0000301,TK0000301,2023-03-08,Online,308.12,42.01,350.13,Confirmed,PNR4586577975
BK0000302,TK0000302,2023-12-24,Online,1073.57,25.73,1099.3,Confirmed,PNR6341593973
BK0000303,TK0000303,2023-06-04,Mobile App,817.07,33.1,850.17,Confirmed,PNR1881543027
BK0000304,TK0000304,2024-05-26,Mobile App,528.69,48.05,576.74,Confirmed,PNR5097044495
BK0000305,TK0000305,2023-05-18,Counter,2842.95,0,2842.95,Confirmed,PNR1623848167
BK0000306,TK0000306,2023-05-27,IRCTC,1727.05,13.43,1740.48,Confirmed,PNR5676476074
BK0000307,TK0000307,2023-05-18,Online,4655.1,40.79,4695.89,Confirmed,PNR7430578590
BK0000308,TK0000308,2024-01-09,Counter,961.51,0,961.51,Cancelled,PNR5003593146
BK0000309,TK0000309,2024-06-27,Online,5988.19,48.27,6036.46,Confirmed,PNR8980705504
BK0000310,TK0000310,2023-08-30,Counter,4389.89,0,4389.89,Confirmed,PNR1736408246
BK0000311,TK0000311,2023-10-04,Online,1057.39,16.82,1074.21,Confirmed,PNR1260880683
BK0000312,TK0000312,2024-12-25,Counter,1029.26,0,1029.26,Confirmed,PNR4238576622
BK0000313,TK0000313,2024-07-16,Online,715.25,23.77,739.02,Confirmed,PNR7957511067
BK0000314,TK0000314,2023-01-17,Mobile App,6684.2,39.54,6723.74,Confirmed,PNR6274897621
BK0000315,TK0000315,2023-09-01,Counter,769.33,0,769.33,Confirmed,PNR9816270808
BK0000316,TK0000316,2024-09-23,Agent,813.64,0,813.64,Confirmed,PNR3744441784
BK0000317,TK0000317,2024-07-31,Counter,1072.93,0,1072.93,Confirmed,PNR5637359383
BK0000318,TK0000318,2023-02-23,Counter,2876.23,0,2876.23,Confirmed,PNR5267081586
BK0000319,TK0000319,2024-10-11,Mobile App,2268.84,43.03,2311.87,Confirmed,PNR4224049780
BK0000320,TK0000320,2024-05-02,Agent,3326.48,0,3326.48,Confirmed,PNR8817354283
BK0000321,TK0000321,2023-10-24,IRCTC,790,16.99,806.99,Confirmed,PNR7130526141
BK0000322,TK0000322,2024-04-02,Mobile App,495.57,45.55,541.12,Confirmed,PNR5188682259
BK0000323,TK0000323,2024-08-31,Mobile App,817.25,13.19,830.44,Confirmed,PNR4647351446
BK0000324,TK0000324,2024-09-19,Agent,11388.99,0,11388.99,Confirmed,PNR1663579033
BK0000325,TK0000325,2023-10-11,Online,530.65,10.66,541.31,Confirmed,PNR5903053910
BK0000326,TK0000326,2024-11-21,Counter,717.96,0,717.96,Confirmed,PNR2163502750
BK0000327,TK0000327,2024-11-14,Online,2276.02,49.96,2325.98,Confirmed,PNR7953285228
BK0000328,TK0000328,2023-07-22,Online,470.43,15.33,485.76,Confirmed,PNR2091471582
BK0000329,TK0000329,2024-09-15,Counter,4229.51,0,4229.51,Confirmed,PNR8313703183
BK0000330,TK0000330,2024-10-17,Counter,1466.56,0,1466.56,Confirmed,PNR7983587960
BK0000331,TK0000331,2024-07-29,Counter,2386.08,0,2386.08,Cancelled,PNR9138611156
BK0000332,TK0000332,2024-05-01,IRCTC,2569.84,47.8,2617.64,Confirmed,PNR7443751937
BK0000333,TK0000333,2023-01-20,Mobile App,3572.59,10.03,3582.62,Confirmed,PNR4560282045
BK0000334,TK0000334,2023-12-14,Agent,687.36,0,687.36,Confirmed,PNR7195587850
BK0000335,TK0000335,2023-09-12,IRCTC,1859.67,32.09,1891.76,Pending,PNR9294036944
BK0000336,TK0000336,2023-07-11,Online,3060.2,32.84,3093.04,Confirmed,PNR7437237095
BK0000337,TK0000337,2023-03-10,Online,853.6,14.27,867.87,Confirmed,PNR1780038282
BK0000338,TK0000338,2024-08-30,Online,1213.07,15.68,1228.75,Confirmed,PNR6330427069
BK0000339,TK0000339,2024-08-30,Mobile App,799.9,43.54,843.44,Confirmed,PNR6198209530
BK0000340,TK0000340,2024-11-11,IRCTC,2761.27,16.41,2777.68,Confirmed,PNR6908374818
BK0000341,TK0000341,2024-10-25,Counter,704.03,0,704.03,Confirmed,PNR8444355628
BK0000342,TK0000342,2023-06-22,Mobile App,734.22,15.65,749.87,Confirmed,PNR9018206260
BK0000343,TK0000343,2024-05-06,Online,6488.42,36.88,6525.3,Confirmed,PNR4271288464
BK0000344,TK0000344,2024-03-03,IRCTC,2274.11,28.34,2302.45,Confirmed,PNR1303784825
BK0000345,TK0000345,2024-11-21,Mobile App,1498,17.96,1515.96,Confirmed,PNR6224162784
BK0000346,TK0000346,2024-08-30,Counter,9705.09,0,9705.09,Confirmed,PNR3192367202
BK0000347,TK0000347,2024-11-25,IRCTC,1181.04,31.92,1212.96,Confirmed,PNR2271512506
BK0000348,TK0000348,2023-11-13,Agent,980.41,0,980.41,Confirmed,PNR5692210539
BK0000349,TK0000349,2024-08-11,Agent,11927.11,0,11927.11,Cancelled,PNR7789473728
BK0000350,TK0000350,2023-08-13,Online,125.43,49.96,175.39,Confirmed,PNR5344261241
BK0000351,TK0000351,2023-02-18,IRCTC,827.59,48.18,875.77,Pending,PNR1072630099
BK0000352,TK0000352,2023-03-05,Agent,5400.73,0,5400.73,Confirmed,PNR4398586216
BK0000353,TK0000353,2023-10-01,Agent,4031.16,0,4031.16,Pending,PNR3162161802
BK0000354,TK0000354,2023-05-18,IRCTC,411.71,22.24,433.95,Confirmed,PNR6133543820
BK0000355,TK0000355,2024-02-13,Online,152.94,36.14,189.08,Confirmed,PNR6198862364
BK0000356,TK0000356,2024-12-30,IRCTC,564.17,35.89,600.06,Confirmed,PNR4758970214
BK0000357,TK0000357,2024-02-23,Agent,297.89,0,297.89,Confirmed,PNR4351509622
BK0000358,TK0000358,2024-01-12,Online,3381.72,39.81,3421.53,Confirmed,PNR4854607742
BK0000359,TK0000359,2024-03-06,Mobile App,205.65,26.71,232.36,Confirmed,PNR7321681216
BK0000360,TK0000360,2024-08-28,Agent,4001.42,0,4001.42,Confirmed,PNR6827179582
BK0000361,TK0000361,2023-12-27,Mobile App,1913.5,16,1929.5,Confirmed,PNR2959780805
BK0000362,TK0000362,2023-06-26,Mobile App,1304.77,45.7,1350.47,Confirmed,PNR2511100503
BK0000363,TK0000363,2024-03-28,Agent,584.03,0,584.03,Confirmed,PNR6592354857
BK0000364,TK0000364,2024-11-21,Agent,1868.57,0,1868.57,Confirmed,PNR4207616688
BK0000365,TK0000365,2024-12-15,Counter,1710.07,0,1710.07,Cancelled,PNR1240263362
BK0000366,TK0000366,2024-04-24,Online,2881.73,23.3,2905.03,Pending,PNR1229469229
BK0000367,TK0000367,2023-03-12,Online,7931.38,13.07,7944.45,Confirmed,PNR4958654746
BK0000368,TK0000368,2024-03-26,Mobile App,816.57,18.23,834.8,Confirmed,PNR1425743388
BK0000369,TK0000369,2023-01-14,IRCTC,1833.18,26.58,1859.76,Confirmed,PNR3928545045
BK0000370,TK0000370,2023-06-17,Online,809.36,28.78,838.14,Confirmed,PNR2795918472
BK0000371,TK0000371,2023-12-09,Counter,2736.75,0,2736.75,Confirmed,PNR7985800501
BK0000372,TK0000372,2024-08-07,Online,725.46,36.74,762.2,Confirmed,PNR3350275170
BK0000373,TK0000373,2024-08-04,IRCTC,519.04,10.32,529.36,Cancelled,PNR6535665671
BK0000374,TK0000374,2023-12-23,IRCTC,4336.51,18.63,4355.14,Confirmed,PNR4880175005
BK0000375,TK0000375,2023-05-04,Agent,1617.32,0,1617.32,Confirmed,PNR4126665683
BK0000376,TK0000376,2024-09-29,Counter,245.31,0,245.31,Confirmed,PNR2592751109
BK0000377,TK0000377,2023-06-15,Agent,635.97,0,635.97,Cancelled,PNR3422195331
BK0000378,TK0000378,2024-07-01,Mobile App,389.02,46.85,435.87,Cancelled,PNR1414775416
BK0000379,TK0000379,2023-06-30,Agent,352.26,0,352.26,Confirmed,PNR5575540948
BK0000380,TK0000380,2023-01-17,Mobile App,5426.04,49.92,5475.96,Confirmed,PNR5570898135
BK0000381,TK0000381,2024-05-15,Mobile App,4195.46,17.37,4212.83,Cancelled,PNR4333951430
BK0000382,TK0000382,2023-05-13,Counter,617.87,0,617.87,Cancelled,PNR3448835634
BK0000383,TK0000383,2024-01-25,Mobile App,3786.26,38.46,3824.72,Cancelled,PNR6357010870
BK0000384,TK0000384,2024-07-30,IRCTC,574.53,14.61,589.14,Cancelled,PNR9772733858
BK0000385,TK0000385,2023-12-18,Online,129.04,28.34,157.38,Confirmed,PNR5195293539
BK0000386,TK0000386,2024-08-24,Agent,2357.69,0,2357.69,Confirmed,PNR6552970653
BK0000387,TK0000387,2024-02-07,Online,2683,23.54,2706.54,Confirmed,PNR4787859870
BK0000388,TK0000388,2024-05-04,Mobile App,10298.12,39.44,10337.56,Cancelled,PNR6169242767
BK0000389,TK0000389,2023-06-24,Mobile App,9380.27,45.8,9426.07,Confirmed,PNR1992258008
BK0000390,TK0000390,2024-05-28,Agent,3653.72,0,3653.72,Confirmed,PNR2563984185
BK0000391,TK0000391,2024-05-14,Counter,1443.96,0,1443.96,Confirmed,PNR3718753827
BK0000392,TK0000392,2024-04-24,Counter,409.72,0,409.72,Cancelled,PNR1552434136
BK0000393,TK0000393,2024-08-06,Agent,2999.66,0,2999.66,Confirmed,PNR2457584657
BK0000394,TK0000394,2024-06-27,IRCTC,393.05,10.83,403.88,Confirmed,PNR1065735081
BK0000395,TK0000395,2024-07-01,IRCTC,1913.21,44.84,1958.05,Cancelled,PNR1599714483
BK0000396,TK0000396,2023-08-12,Counter,76.55,0,76.55,Confirmed,PNR2267336381
BK0000397,TK0000397,2024-04-12,IRCTC,676.24,42.59,718.83,Cancelled,PNR3217337213
BK0000398,TK0000398,2024-01-21,Online,2388.97,32.33,2421.3,Confirmed,PNR6019366524
BK0000399,TK0000399,2023-09-12,Agent,72.79,0,72.79,Confirmed,PNR2948074503
BK0000400,TK0000400,2024-02-23,Agent,2584.07,0,2584.07,Confirmed,PNR9136059176
BK0000401,TK0000401,2023-06-02,Online,693.94,45.19,739.13,Confirmed,PNR3294189262
BK0000402,TK0000402,2024-12-25,Agent,258.51,0,258.51,Confirmed,PNR2652167994
BK0000403,TK0000403,2023-06-30,Counter,3608.44,0,3608.44,Confirmed,PNR6483882594
BK0000404,TK0000404,2023-02-25,Online,1130.06,13.38,1143.44,Cancelled,PNR9182107398
BK0000405,TK0000405,2023-11-11,Agent,4464.08,0,4464.08,Confirmed,PNR2031561787
BK0000406,TK0000406,2023-11-11,Online,817.95,24.79,842.74,Confirmed,PNR5165310015
BK0000407,TK0000407,2023-06-26,Counter,477.23,0,477.23,Confirmed,PNR8053443842
BK0000408,TK0000408,2023-04-30,Counter,2176.79,0,2176.79,Confirmed,PNR8164259808
BK0000409,TK0000409,2023-10-05,Counter,5815.74,0,5815.74,Confirmed,PNR9136461190
BK0000410,TK0000410,2024-10-24,Online,4702.47,44.56,4747.03,Confirmed,PNR7134874445
BK0000411,TK0000411,2024-03-09,Mobile App,883.11,47.88,930.99,Confirmed,PNR7109006970
BK0000412,TK0000412,2023-05-18,Online,162.05,34.33,196.38,Confirmed,PNR7277973500
BK0000413,TK0000413,2023-08-30,Mobile App,481.23,29.53,510.76,Confirmed,PNR4656332335
BK0000414,TK0000414,2023-01-31,Counter,3118.57,0,3118.57,Confirmed,PNR5994311338
BK0000415,TK0000415,2024-07-11,Mobile App,5393.69,45.96,5439.65,Confirmed,PNR5974408928
BK0000416,TK0000416,2024-05-13,Counter,1268,0,1268,Cancelled,PNR5269445818
BK0000417,TK0000417,2024-09-25,IRCTC,850.71,14.37,865.08,Confirmed,PNR7975206042
BK0000418,TK0000418,2024-07-02,Agent,5528.73,0,5528.73,Cancelled,PNR9431867328
BK0000419,TK0000419,2024-08-23,Agent,420.08,0,420.08,Confirmed,PNR9061580197
BK0000420,TK0000420,2024-03-13,Online,791.35,43.04,834.39,Confirmed,PNR5271000770
BK0000421,TK0000421,2024-03-30,Agent,1904.71,0,1904.71,Cancelled,PNR4664842116
BK0000422,TK0000422,2024-04-27,Mobile App,737.11,14.79,751.9,Cancelled,PNR8392277187
BK0000423,TK0000423,2023-04-28,Online,285.55,27.11,312.66,Confirmed,PNR4314879951
BK0000424,TK0000424,2024-12-27,Counter,3860.16,0,3860.16,Confirmed,PNR5556431619
BK0000425,TK0000425,2023-03-05,IRCTC,1082.36,11.88,1094.24,Cancelled,PNR3704591569
BK0000426,TK0000426,2024-04-21,Counter,1231.41,0,1231.41,Confirmed,PNR6471242800
BK0000427,TK0000427,2023-02-16,IRCTC,5164.68,30,5194.68,Confirmed,PNR6566740084
BK0000428,TK0000428,2023-02-03,IRCTC,641,36.21,677.21,Confirmed,PNR1862763251
BK0000429,TK0000429,2023-04-29,Mobile App,2323.47,32.06,2355.53,Cancelled,PNR7556789221
BK0000430,TK0000430,2023-06-18,Counter,1250.49,0,1250.49,Confirmed,PNR2047580387
BK0000431,TK0000431,2024-01-11,Online,576.95,47.55,624.5,Cancelled,PNR7012577900
BK0000432,TK0000432,2024-08-26,Mobile App,3611.46,27.39,3638.85,Confirmed,PNR7428485572
BK0000433,TK0000433,2024-12-26,IRCTC,1098.17,30.57,1128.74,Confirmed,PNR5903115187
BK0000434,TK0000434,2024-03-31,Online,2529.89,25.53,2555.42,Cancelled,PNR2233738761
BK0000435,TK0000435,2023-10-14,Online,2328.47,46.36,2374.83,Confirmed,PNR1151817285
BK0000436,TK0000436,2024-04-26,IRCTC,6008.64,22.6,6031.24,Confirmed,PNR1114947260
BK0000437,TK0000437,2023-06-30,IRCTC,2144.4,16.85,2161.25,Confirmed,PNR4970296272
BK0000438,TK0000438,2024-07-20,Mobile App,1750.66,22.29,1772.95,Confirmed,PNR7073280125
BK0000439,TK0000439,2023-08-01,Counter,12610.82,0,12610.82,Confirmed,PNR9380114015
BK0000440,TK0000440,2024-05-21,IRCTC,2831.45,32.05,2863.5,Confirmed,PNR9469235858
BK0000441,TK0000441,2023-12-15,Agent,9523.09,0,9523.09,Pending,PNR3716283341
BK0000442,TK0000442,2024-12-06,Counter,2544.12,0,2544.12,Confirmed,PNR5316610015
BK0000443,TK0000443,2023-04-05,IRCTC,1611.4,30.98,1642.38,Confirmed,PNR8691653268
BK0000444,TK0000444,2024-03-15,Online,2522.47,37.49,2559.96,Confirmed,PNR2262711421
BK0000445,TK0000445,2023-01-29,Mobile App,1762,14.66,1776.66,Confirmed,PNR9779142795
BK0000446,TK0000446,2023-01-02,IRCTC,1846.1,47.22,1893.32,Cancelled,PNR6849700671
BK0000447,TK0000447,2024-11-08,Agent,5789.34,0,5789.34,Confirmed,PNR4525882878
BK0000448,TK0000448,2024-03-23,Counter,6199.02,0,6199.02,Cancelled,PNR4006218558
BK0000449,TK0000449,2024-05-23,IRCTC,2610.78,35.09,2645.87,Confirmed,PNR9544319791
BK0000450,TK0000450,2024-09-30,Agent,2041.26,0,2041.26,Confirmed,PNR5512514676
BK0000451,TK0000451,2024-01-07,Mobile App,1331.82,46.94,1378.76,Cancelled,PNR7219676122
BK0000452,TK0000452,2023-08-11,Counter,86.09,0,86.09,Confirmed,PNR7727480518
BK0000453,TK0000453,2024-01-13,Online,285.8,14.54,300.34,Confirmed,PNR3523095218
BK0000454,TK0000454,2024-10-03,Counter,11448.6,0,11448.6,Confirmed,PNR5426055611
BK0000455,TK0000455,2024-11-25,Mobile App,5814.8,15.84,5830.64,Confirmed,PNR6692423150
BK0000456,TK0000456,2024-03-25,Agent,5931.6,0,5931.6,Confirmed,PNR3317719076
BK0000457,TK0000457,2023-05-19,Agent,2998.57,0,2998.57,Confirmed,PNR7290313237
BK0000458,TK0000458,2024-01-03,Online,3106.44,27.91,3134.35,Pending,PNR4844833818
BK0000459,TK0000459,2023-07-07,Agent,1047.18,0,1047.18,Cancelled,PNR5613318907
BK0000460,TK0000460,2023-08-13,Mobile App,539.58,11.17,550.75,Confirmed,PNR9130547479
BK0000461,TK0000461,2024-07-06,Counter,6878.99,0,6878.99,Cancelled,PNR6615754831
BK0000462,TK0000462,2023-06-11,Counter,1126.02,0,1126.02,Cancelled,PNR2185652637
BK0000463,TK0000463,2024-02-10,Online,1111.77,28.59,1140.36,Confirmed,PNR3886281342
BK0000464,TK0000464,2024-12-19,Mobile App,740.13,33.61,773.74,Confirmed,PNR2798226997
BK0000465,TK0000465,2023-11-07,IRCTC,4346.19,22.96,4369.15,Confirmed,PNR1055135543
BK0000466,TK0000466,2023-12-11,IRCTC,12896.86,26.53,12923.39,Pending,PNR2369835388
BK0000467,TK0000467,2023-04-10,Agent,785.24,0,785.24,Confirmed,PNR5884414535
BK0000468,TK0000468,2024-03-25,Mobile App,5601.71,46.73,5648.44,Confirmed,PNR2825274084
BK0000469,TK0000469,2023-09-05,Mobile App,1257.28,12.08,1269.36,Pending,PNR1632972516
BK0000470,TK0000470,2024-05-12,Online,7742,20.45,7762.45,Confirmed,PNR6790330295
BK0000471,TK0000471,2024-10-27,IRCTC,2859.52,11.58,2871.1,Confirmed,PNR5586678976
BK0000472,TK0000472,2023-08-10,IRCTC,954.25,26.13,980.38,Confirmed,PNR6602987999
BK0000473,TK0000473,2024-11-13,Agent,2473.6,0,2473.6,Confirmed,PNR9050543686
BK0000474,TK0000474,2023-12-13,Online,661.66,38.77,700.43,Confirmed,PNR2004443530
BK0000475,TK0000475,2023-10-22,Counter,1795.4,0,1795.4,Cancelled,PNR6243124294
BK0000476,TK0000476,2023-03-02,IRCTC,2277.04,21.34,2298.38,Confirmed,PNR9910877134
BK0000477,TK0000477,2024-07-15,Mobile App,1110.6,31.1,1141.7,Confirmed,PNR1073561061
BK0000478,TK0000478,2023-05-01,IRCTC,3692.57,45.48,3738.05,Confirmed,PNR8845842942
BK0000479,TK0000479,2024-10-09,Mobile App,1009.38,18.59,1027.97,Confirmed,PNR2826081325
BK0000480,TK0000480,2023-05-24,Mobile App,618.62,44.69,663.31,Confirmed,PNR4081924531
BK0000481,TK0000481,2023-05-25,Counter,4456.81,0,4456.81,Confirmed,PNR2637984691
BK0000482,TK0000482,2023-09-07,IRCTC,162.53,37.93,200.46,Cancelled,PNR6556823939
BK0000483,TK0000483,2023-03-21,Agent,3335.7,0,3335.7,Confirmed,PNR1889598272
BK0000484,TK0000484,2023-05-28,Counter,3340.47,0,3340.47,Confirmed,PNR4910261408
BK0000485,TK0000485,2024-02-04,Counter,1720.54,0,1720.54,Cancelled,PNR2005951326
BK0000486,TK0000486,2023-11-25,Mobile App,1278.98,47.44,1326.42,Confirmed,PNR7427659543
BK0000487,TK0000487,2024-12-01,Counter,3085.67,0,3085.67,Confirmed,PNR3531403254
BK0000488,TK0000488,2023-01-31,Online,4774.91,44.36,4819.27,Cancelled,PNR4314811106
BK0000489,TK0000489,2024-04-18,Mobile App,703.91,17.5,721.41,Confirmed,PNR9420347650
BK0000490,TK0000490,2024-12-09,Counter,5583.74,0,5583.74,Confirmed,PNR8214468286
BK0000491,TK0000491,2023-06-14,IRCTC,4741.06,18.1,4759.16,Cancelled,PNR5648989894
BK0000492,TK0000492,2024-07-10,Mobile App,1740.54,34.41,1774.95,Confirmed,PNR1090312596
BK0000493,TK0000493,2023-02-04,Counter,157.17,0,157.17,Confirmed,PNR3284394289
BK0000494,TK0000494,2023-08-17,IRCTC,535.94,26.22,562.16,Confirmed,PNR4657708797
BK0000495,TK0000495,2024-06-15,IRCTC,4090.22,13.29,4103.51,Confirmed,PNR6469165050
BK0000496,TK0000496,2024-01-10,IRCTC,4098.03,41.86,4139.89,Confirmed,PNR5054120686
BK0000497,TK0000497,2024-12-18,Mobile App,11420.63,35.5,11456.13,Confirmed,PNR7525580940
BK0000498,TK0000498,2024-01-19,Agent,2941.92,0,2941.92,Cancelled,PNR6357843810
BK0000499,TK0000499,2024-03-16,Mobile App,5872.9,26.43,5899.33,Cancelled,PNR1332773709
BK0000500,TK0000500,2023-10-16,Online,656.29,42.83,699.12,Cancelled,PNR6339398758
BK0000501,TK0000501,2024-08-23,Counter,11623.34,0,11623.34,Confirmed,PNR9143031394
BK0000502,TK0000502,2023-08-20,IRCTC,1658.43,47.64,1706.07,Cancelled,PNR3722458770
BK0000503,TK0000503,2023-02-01,Mobile App,486.06,20.95,507.01,Confirmed,PNR8798941782
BK0000504,TK0000504,2023-01-10,Counter,13166.97,0,13166.97,Pending,PNR3002645570
BK0000505,TK0000505,2024-05-27,Agent,1805.89,0,1805.89,Confirmed,PNR3900039078
BK0000506,TK0000506,2024-12-05,Online,4835.98,39.51,4875.49,Confirmed,PNR7238229277
BK0000507,TK0000507,2023-05-17,IRCTC,6094.2,31.78,6125.98,Confirmed,PNR1540742389
BK0000508,TK0000508,2023-12-22,Counter,2130.84,0,2130.84,Confirmed,PNR2216390638
BK0000509,TK0000509,2024-02-13,Counter,270.51,0,270.51,Confirmed,PNR6566728466
BK0000510,TK0000510,2023-09-21,Online,209.75,35.81,245.56,Confirmed,PNR1332428313
BK0000511,TK0000511,2024-01-03,Counter,2968.05,0,2968.05,Confirmed,PNR5111867032
BK0000512,TK0000512,2023-07-25,Mobile App,634.86,43.54,678.4,Confirmed,PNR1389802273
BK0000513,TK0000513,2023-06-15,Mobile App,263.89,13.93,277.82,Confirmed,PNR4135236278
BK0000514,TK0000514,2024-05-30,Counter,199.58,0,199.58,Cancelled,PNR7047895634
BK0000515,TK0000515,2023-01-19,Agent,3262.78,0,3262.78,Cancelled,PNR4454945336
BK0000516,TK0000516,2024-05-21,IRCTC,1513.65,35.58,1549.23,Cancelled,PNR2296782175
BK0000517,TK0000517,2023-10-22,Online,807.37,25.44,832.81,Confirmed,PNR3198554824
BK0000518,TK0000518,2024-05-19,IRCTC,4464.35,29.26,4493.61,Confirmed,PNR2006338222
BK0000519,TK0000519,2024-10-13,Counter,4575.28,0,4575.28,Pending,PNR5688563946
BK0000520,TK0000520,2023-12-02,Mobile App,1815.35,44.15,1859.5,Confirmed,PNR3853549700
BK0000521,TK0000521,2023-06-22,Online,3487.62,49.88,3537.5,Confirmed,PNR5664681594
BK0000522,TK0000522,2023-12-25,IRCTC,2903.35,12.69,2916.04,Confirmed,PNR2536389121
BK0000523,TK0000523,2024-11-01,Counter,252.54,0,252.54,Confirmed,PNR7536256164
BK0000524,TK0000524,2023-07-21,Mobile App,795.92,29.97,825.89,Cancelled,PNR3120076670
BK0000525,TK0000525,2024-05-27,Agent,1046.43,0,1046.43,Confirmed,PNR9539647441
BK0000526,TK0000526,2024-07-25,Online,1337.66,10.55,1348.21,Confirmed,PNR4275981932
BK0000527,TK0000527,2024-12-15,Agent,7289.27,0,7289.27,Confirmed,PNR3940466763
BK0000528,TK0000528,2024-05-02,Online,1575.05,47.37,1622.42,Cancelled,PNR3533435135
BK0000529,TK0000529,2023-04-01,Agent,3176.27,0,3176.27,Confirmed,PNR1331053397
BK0000530,TK0000530,2024-05-15,Agent,10643.97,0,10643.97,Confirmed,PNR7355074016
BK0000531,TK0000531,2023-04-04,Mobile App,496.76,12.33,509.09,Confirmed,PNR9944843915
BK0000532,TK0000532,2023-06-13,Mobile App,2966.81,11.5,2978.31,Confirmed,PNR9069104004
BK0000533,TK0000533,2024-06-13,IRCTC,6978.03,49.86,7027.89,Confirmed,PNR5899269687
BK0000534,TK0000534,2023-10-03,Counter,1432.09,0,1432.09,Confirmed,PNR1820279611
BK0000535,TK0000535,2024-01-17,IRCTC,1062.23,10.4,1072.63,Confirmed,PNR3924444419
BK0000536,TK0000536,2024-01-20,Online,360.6,46.23,406.83,Confirmed,PNR6672437774
BK0000537,TK0000537,2023-11-05,Agent,203.59,0,203.59,Cancelled,PNR2029750028
BK0000538,TK0000538,2024-11-16,Agent,6485.79,0,6485.79,Confirmed,PNR8721773386
BK0000539,TK0000539,2024-03-10,Mobile App,1092.84,19.62,1112.46,Confirmed,PNR2837497695
BK0000540,TK0000540,2023-12-29,Agent,4588.93,0,4588.93,Cancelled,PNR1179493384
BK0000541,TK0000541,2023-01-28,Online,3736.09,46.14,3782.23,Confirmed,PNR8586274199
BK0000542,TK0000542,2023-07-27,IRCTC,5362.25,14.62,5376.87,Cancelled,PNR9176053545
BK0000543,TK0000543,2024-05-29,Online,4977.35,31.13,5008.48,Confirmed,PNR1900789639
BK0000544,TK0000544,2024-01-30,Agent,5057.55,0,5057.55,Confirmed,PNR4942559077
BK0000545,TK0000545,2024-12-11,Agent,1924.2,0,1924.2,Confirmed,PNR1187167217
BK0000546,TK0000546,2023-02-20,Agent,1097.6,0,1097.6,Confirmed,PNR1828524680
BK0000547,TK0000547,2024-04-29,Mobile App,75.64,25.55,101.19,Confirmed,PNR5973170754
BK0000548,TK0000548,2023-03-01,Counter,9080.65,0,9080.65,Pending,PNR4693795916
